State,County,Total Population,Young Children (0–4 years),Children (5–14 years),Adolescents (15–19 years),Young Adults (20–24 years),Emerging Workforce (25–34 years),Prime Working Age (35–54 years),Pre-Retirement (55–64 years),Seniors (65+ years),Diversity Index,Hispanic or Latino Population,Non-Hispanic or Latino Population,Hispanic or Latino Percentage,Non-Hispanic or Latino Percentage,State_Abbr
Virginia,Rappahannock County,7409.0,229.0,782.0,428.0,291.0,782.0,1625.0,1299.0,1973.0,0.2537706208524866,336.0,7073.0,4.535024969631529,95.46497503036846,VA
Virginia,Richmond County,9047.0,470.0,889.0,398.0,439.0,1051.0,2660.0,1312.0,1828.0,0.5430179419075621,655.0,8392.0,7.239969050513983,92.76003094948602,VA
Virginia,Roanoke County,96793.0,4322.0,11147.0,6013.0,4933.0,11286.0,24605.0,13383.0,21104.0,0.27790729291308436,3691.0,93102.0,3.8132922835329,96.1867077164671,VA
Virginia,Rockbridge County,22578.0,868.0,2320.0,1289.0,1099.0,2277.0,5003.0,3674.0,6048.0,0.19465725773941445,512.0,22066.0,2.267694215608114,97.73230578439188,VA
Virginia,Rockingham County,84739.0,4777.0,10610.0,5792.0,5519.0,9876.0,19978.0,11395.0,16792.0,0.21899350585441502,7501.0,77238.0,8.851886380533166,91.14811361946683,VA
Virginia,Russell County,25635.0,1224.0,2670.0,1341.0,1372.0,2771.0,6309.0,4053.0,5895.0,0.059036198140852036,167.0,25468.0,0.651453091476497,99.3485469085235,VA
Virginia,Scott County,21504.0,836.0,2282.0,1115.0,1115.0,2323.0,5184.0,3267.0,5382.0,0.06890888603366152,306.0,21198.0,1.4229910714285714,98.57700892857143,VA
Virginia,Shenandoah County,44630.0,2510.0,5303.0,2751.0,2279.0,4959.0,10610.0,6449.0,9769.0,0.23883460136721035,3919.0,40711.0,8.781088953618642,91.21891104638136,VA
Virginia,Smyth County,29585.0,1340.0,3296.0,1650.0,1597.0,3400.0,7250.0,4324.0,6728.0,0.09574083994268179,605.0,28980.0,2.0449552137907725,97.95504478620923,VA
Virginia,Southampton County,17988.0,821.0,1919.0,1081.0,867.0,1736.0,4719.0,2994.0,3851.0,0.5303041327826141,414.0,17574.0,2.3015343562374917,97.6984656437625,VA
Virginia,Spotsylvania County,143876.0,8462.0,20333.0,10037.0,8415.0,18328.0,38037.0,18945.0,21319.0,0.5348897294344658,18251.0,125625.0,12.685228947148934,87.31477105285107,VA
Virginia,Stafford County,160520.0,9849.0,24321.0,12225.0,10544.0,20306.0,46002.0,19448.0,17825.0,0.6148529098272628,25516.0,135004.0,15.895838524794419,84.10416147520559,VA
Virginia,Surry County,6552.0,334.0,542.0,372.0,383.0,541.0,1494.0,1266.0,1620.0,0.5202566562456673,191.0,6361.0,2.915140415140415,97.08485958485959,VA
Virginia,Sussex County,10793.0,447.0,989.0,419.0,683.0,1923.0,2776.0,1498.0,2058.0,0.5337843796533692,165.0,10628.0,1.528768646344853,98.47123135365514,VA
Virginia,Tazewell County,39933.0,1883.0,4550.0,2356.0,2224.0,4211.0,9871.0,5550.0,9288.0,0.1275511497409375,518.0,39415.0,1.297172764380337,98.70282723561967,VA
Virginia,Warren County,41104.0,2152.0,5228.0,2341.0,2297.0,5547.0,10500.0,6174.0,6865.0,0.2924157582657161,2759.0,38345.0,6.712242117555469,93.28775788244454,VA
Virginia,Washington County,53913.0,2207.0,5303.0,3171.0,2923.0,5912.0,13172.0,8119.0,13106.0,0.10180158544603934,949.0,52964.0,1.7602433550349637,98.23975664496504,VA
Virginia,Westmoreland County,18683.0,943.0,1844.0,1000.0,725.0,2312.0,3851.0,3084.0,4924.0,0.5302046695637826,1161.0,17522.0,6.214205427393887,93.78579457260611,VA
Virginia,Wise County,35727.0,1627.0,3952.0,2142.0,2172.0,4758.0,9144.0,4775.0,7157.0,0.17363794630405271,485.0,35242.0,1.3575167240462396,98.64248327595377,VA
Virginia,Wythe County,28219.0,1437.0,2958.0,1651.0,1442.0,3039.0,7207.0,4284.0,6201.0,0.12244891798127844,421.0,27798.0,1.4919026188029343,98.50809738119706,VA
Virginia,York County,70590.0,3665.0,9737.0,4931.0,4293.0,7933.0,18448.0,9397.0,12186.0,0.49159572743693636,5340.0,65250.0,7.5648108797280065,92.435189120272,VA
Virginia,Alexandria city,156788.0,10541.0,14425.0,5669.0,7209.0,31412.0,50352.0,17460.0,19720.0,0.6448422012196396,28540.0,128248.0,18.20292369313978,81.79707630686022,VA
Virginia,Bristol city,17024.0,884.0,1933.0,1089.0,894.0,1857.0,4272.0,2167.0,3928.0,0.2533314174548801,458.0,16566.0,2.6903195488721803,97.30968045112782,VA
Virginia,Buena Vista city,6612.0,330.0,803.0,773.0,614.0,728.0,1328.0,823.0,1213.0,0.2478018481127826,63.0,6549.0,0.9528130671506352,99.04718693284937,VA
Virginia,Charlottesville city,45863.0,2484.0,3990.0,2851.0,7480.0,7844.0,10595.0,4617.0,6002.0,0.4990902923530819,3103.0,42760.0,6.765802498746266,93.23419750125373,VA
Virginia,Chesapeake city,251153.0,15491.0,34731.0,16544.0,14516.0,34406.0,67856.0,32247.0,35362.0,0.5915098719721705,18598.0,232555.0,7.4050479189975835,92.59495208100242,VA
Virginia,Colonial Heights city,18210.0,1103.0,2613.0,893.0,926.0,2583.0,4544.0,2214.0,3334.0,0.4813216000646555,1392.0,16818.0,7.644151565074135,92.35584843492586,VA
Virginia,Covington city,5671.0,332.0,860.0,378.0,278.0,649.0,1242.0,829.0,1103.0,0.3417192675888219,184.0,5487.0,3.244577675894904,96.7554223241051,VA
Virginia,Danville city,42239.0,2478.0,5367.0,2470.0,2691.0,5546.0,9083.0,5762.0,8842.0,0.5759675877907768,2205.0,40034.0,5.220294041052108,94.77970595894789,VA
Virginia,Emporia city,5633.0,294.0,927.0,457.0,312.0,558.0,1377.0,672.0,1036.0,0.5256427302918004,473.0,5160.0,8.396946564885496,91.6030534351145,VA
Virginia,Fairfax city,24478.0,1873.0,3099.0,1406.0,1869.0,3188.0,6417.0,3131.0,3495.0,0.6280456096511935,4483.0,19995.0,18.31440477163167,81.68559522836833,VA
Virginia,Falls Church city,14593.0,694.0,2104.0,1237.0,713.0,1657.0,4224.0,1818.0,2146.0,0.47303853395314244,1555.0,13038.0,10.655793873775098,89.3442061262249,VA
Virginia,Franklin city,8212.0,617.0,1212.0,536.0,259.0,1052.0,1828.0,1146.0,1562.0,0.5816528103645979,259.0,7953.0,3.1539210910862154,96.84607890891378,VA
Virginia,Fredericksburg city,28383.0,1767.0,3414.0,2465.0,3857.0,4202.0,6544.0,2948.0,3186.0,0.5964919115796206,3508.0,24875.0,12.35951097487933,87.64048902512067,VA
Virginia,Galax city,6698.0,535.0,826.0,344.0,531.0,532.0,1584.0,1015.0,1331.0,0.34132912129949533,1057.0,5641.0,15.780830098536876,84.21916990146312,VA
Virginia,Hampton city,137334.0,8324.0,16406.0,8918.0,10631.0,21517.0,31005.0,18411.0,22122.0,0.610041634820351,9084.0,128250.0,6.614530997422342,93.38546900257765,VA
Virginia,Harrisonburg city,51492.0,2643.0,4789.0,8450.0,9464.0,6531.0,10484.0,3942.0,5189.0,0.5239684488520588,11890.0,39602.0,23.090965586887283,76.90903441311272,VA
Virginia,Hopewell city,22944.0,1772.0,3198.0,1397.0,1641.0,3079.0,5484.0,2936.0,3437.0,0.611998664141812,1971.0,20973.0,8.590481171548117,91.40951882845188,VA
Virginia,Lexington city,7420.0,242.0,185.0,1880.0,1862.0,701.0,820.0,516.0,1214.0,0.32205396647801143,362.0,7058.0,4.878706199460916,95.12129380053908,VA
Virginia,Lynchburg city,79255.0,4742.0,8114.0,8867.0,12996.0,11535.0,13961.0,7800.0,11240.0,0.5323664659441855,3920.0,75335.0,4.946060185477257,95.05393981452275,VA
Virginia,Manassas city,42674.0,3361.0,6368.0,2833.0,2483.0,6466.0,11689.0,5069.0,4405.0,0.6728224144601875,18356.0,24318.0,43.01448188592585,56.98551811407415,VA
Virginia,Manassas Park city,16923.0,991.0,2460.0,1217.0,1077.0,2623.0,5117.0,1811.0,1627.0,0.7539546333323288,7771.0,9152.0,45.91975418070082,54.08024581929918,VA
Virginia,Martinsville city,13584.0,663.0,2289.0,1105.0,778.0,1190.0,3375.0,1866.0,2318.0,0.6099667461962456,1091.0,12493.0,8.03150765606596,91.96849234393405,VA
Virginia,Newport News city,184774.0,12901.0,23579.0,12747.0,15183.0,30569.0,42765.0,21803.0,25227.0,0.6404323396206546,19474.0,165300.0,10.539361598493295,89.4606384015067,VA
Virginia,Norfolk city,235037.0,15394.0,25881.0,15050.0,26857.0,44358.0,51879.0,26058.0,29560.0,0.6386662487931081,23196.0,211841.0,9.869084442024022,90.13091555797598,VA
Virginia,Norton city,3620.0,132.0,415.0,352.0,132.0,302.0,1139.0,402.0,746.0,0.09348615732120502,0.0,3620.0,0.0,100.0,VA
Virginia,Petersburg city,33365.0,2613.0,4067.0,1552.0,2216.0,5636.0,7144.0,4474.0,5663.0,0.37614985260480893,2013.0,31352.0,6.033268395024726,93.96673160497528,VA
Virginia,Poquoson city,12556.0,632.0,1641.0,850.0,640.0,1259.0,3337.0,1721.0,2476.0,0.15109446348089128,490.0,12066.0,3.902516725071679,96.09748327492832,VA
Virginia,Portsmouth city,97299.0,6890.0,12423.0,5257.0,6858.0,16115.0,23049.0,11941.0,14766.0,0.5903088194727277,4942.0,92357.0,5.079188891972168,94.92081110802783,VA
Virginia,Radford city,16505.0,696.0,1020.0,3047.0,4346.0,1827.0,2667.0,1353.0,1549.0,0.2972021091714748,707.0,15798.0,4.28355043926083,95.71644956073916,VA
Virginia,Richmond city,227595.0,13361.0,21160.0,13876.0,18233.0,49151.0,53763.0,27043.0,31008.0,0.6283115310239811,23439.0,204156.0,10.298556646675015,89.70144335332499,VA
Virginia,Roanoke city,98677.0,6353.0,12415.0,5476.0,5383.0,14921.0,24421.0,12481.0,17227.0,0.5775572151998969,8459.0,90218.0,8.572413024311643,91.42758697568836,VA
Virginia,Salem city,25477.0,1039.0,2935.0,2023.0,2228.0,2865.0,6047.0,3375.0,4965.0,0.28669950150130685,1139.0,24338.0,4.4706990618989675,95.52930093810103,VA
Virginia,Staunton city,25765.0,1575.0,2583.0,1635.0,1526.0,3391.0,6277.0,3369.0,5409.0,0.3432407673154132,1141.0,24624.0,4.428488259266446,95.57151174073356,VA
Virginia,Suffolk city,96638.0,6074.0,12916.0,6056.0,5466.0,12911.0,25564.0,13155.0,14496.0,0.5927517079810043,4780.0,91858.0,4.946294418344751,95.05370558165525,VA
Virginia,Virginia Beach city,457066.0,27251.0,56718.0,26788.0,29084.0,71598.0,117932.0,57449.0,70246.0,0.5698449649176758,40854.0,416212.0,8.938315254252121,91.06168474574788,VA
Virginia,Waynesboro city,22574.0,1496.0,2734.0,1226.0,1103.0,3303.0,5703.0,3011.0,3998.0,0.4062946998120489,2071.0,20503.0,9.174271285549748,90.82572871445025,VA
Virginia,Williamsburg city,15564.0,353.0,958.0,3459.0,3197.0,1486.0,2029.0,1416.0,2666.0,0.500437734616276,1247.0,14317.0,8.012079157029042,91.98792084297096,VA
Virginia,Winchester city,27981.0,1709.0,3513.0,2586.0,1614.0,3736.0,6690.0,3345.0,4788.0,0.49560115652873604,5611.0,22370.0,20.052893034559165,79.94710696544084,VA
Washington,Adams County,20690.0,1810.0,4240.0,1908.0,1400.0,2521.0,4410.0,1955.0,2446.0,0.6501763775179227,13255.0,7435.0,64.06476558724022,35.93523441275979,WA
Washington,Asotin County,22424.0,1284.0,2282.0,1277.0,1188.0,2518.0,5041.0,3315.0,5519.0,0.20484961674644264,996.0,21428.0,4.4416696396717805,95.55833036032821,WA
Washington,Benton County,210224.0,13630.0,32213.0,14686.0,12756.0,28234.0,51412.0,24571.0,32722.0,0.4517948423576639,52111.0,158113.0,24.78832102899764,75.21167897100236,WA
Washington,Chelan County,79518.0,4441.0,10579.0,4775.0,4515.0,9762.0,18624.0,10531.0,16291.0,0.484052871302433,22604.0,56914.0,28.426268266304483,71.57373173369551,WA
Washington,Clallam County,77593.0,3058.0,7376.0,3519.0,3078.0,8034.0,16172.0,11930.0,24426.0,0.30436944382533826,5095.0,72498.0,6.566313971621152,93.43368602837884,WA
Washington,Clark County,510516.0,29132.0,67400.0,32692.0,29901.0,69628.0,134996.0,63755.0,83012.0,0.38720485302629704,61186.0,449330.0,11.98512877167415,88.01487122832584,WA
Washington,Columbia County,3996.0,168.0,447.0,95.0,189.0,356.0,891.0,665.0,1185.0,0.3169406894381871,327.0,3669.0,8.183183183183184,91.81681681681681,WA
Washington,Cowlitz County,111539.0,6401.0,14393.0,6690.0,6068.0,14194.0,26889.0,15142.0,21762.0,0.271899722942355,11367.0,100172.0,10.19105425008293,89.80894574991707,WA
Washington,Douglas County,43733.0,2734.0,6257.0,3056.0,2518.0,5548.0,10430.0,5308.0,7882.0,0.544261094445208,15162.0,28571.0,34.66947156609425,65.33052843390574,WA
Washington,Ferry County,7326.0,299.0,741.0,318.0,305.0,542.0,1630.0,1282.0,2209.0,0.4283781957819631,240.0,7086.0,3.276003276003276,96.72399672399672,WA
Washington,Franklin County,97676.0,8084.0,17460.0,8167.0,6936.0,14229.0,24478.0,8465.0,9857.0,0.6385681134056057,53485.0,44191.0,54.757565829886566,45.242434170113434,WA
Washington,Garfield County,2326.0,82.0,225.0,193.0,74.0,163.0,518.0,382.0,689.0,0.16912593738286175,83.0,2243.0,3.5683576956147895,96.4316423043852,WA
Washington,Grant County,100428.0,7253.0,16513.0,8068.0,6605.0,13726.0,22962.0,10908.0,14393.0,0.5795851302131263,43512.0,56916.0,43.32656231329908,56.67343768670092,WA
Washington,Grays Harbor County,76397.0,3610.0,8813.0,4444.0,3529.0,8928.0,18124.0,11511.0,17438.0,0.33572518835229526,8262.0,68135.0,10.814560781182507,89.18543921881749,WA
Washington,Island County,86747.0,4285.0,8532.0,4155.0,5779.0,11077.0,18399.0,11880.0,22640.0,0.35707657057413256,7384.0,79363.0,8.51210992887362,91.48789007112637,WA
Washington,Jefferson County,33313.0,840.0,2327.0,969.0,943.0,2904.0,6453.0,5696.0,13181.0,0.24122445787899172,1415.0,31898.0,4.247591030528622,95.75240896947138,WA
Washington,King County,2262713.0,120412.0,252290.0,123346.0,132192.0,412215.0,651783.0,259107.0,311368.0,0.6206153372642571,245320.0,2017393.0,10.84185223667341,89.1581477633266,WA
Washington,Kitsap County,276581.0,14671.0,31114.0,14887.0,19485.0,40052.0,66782.0,36725.0,52865.0,0.3978718973433064,25018.0,251563.0,9.045451422910467,90.95454857708953,WA
Washington,Kittitas County,44736.0,1921.0,4568.0,3934.0,5037.0,5651.0,9938.0,5996.0,7691.0,0.31042770803624786,4626.0,40110.0,10.340665236051501,89.6593347639485,WA
Washington,Klickitat County,23082.0,1046.0,2443.0,972.0,1198.0,2483.0,5669.0,3523.0,5748.0,0.27772646191479655,2981.0,20101.0,12.914825405077549,87.08517459492245,WA
Washington,Lewis County,83925.0,4732.0,10257.0,4882.0,4160.0,10112.0,20111.0,11892.0,17779.0,0.2896219500350018,9408.0,74517.0,11.21000893655049,88.7899910634495,WA
Washington,Lincoln County,11271.0,586.0,1398.0,699.0,519.0,942.0,2488.0,1728.0,2911.0,0.1742005366833025,447.0,10824.0,3.965930263508118,96.03406973649189,WA
Washington,Mason County,66968.0,3384.0,7509.0,3493.0,3251.0,8008.0,15182.0,10259.0,15882.0,0.3702480210247673,8128.0,58840.0,12.137140126627642,87.86285987337236,WA
Washington,Okanogan County,42811.0,2373.0,5498.0,2303.0,2017.0,4983.0,9803.0,6017.0,9817.0,0.52440415079849,8676.0,34135.0,20.265819532363178,79.73418046763682,WA
Washington,Pacific County,23750.0,803.0,2106.0,1234.0,777.0,1915.0,5066.0,4014.0,7835.0,0.30506496709141284,2313.0,21437.0,9.738947368421053,90.26105263157895,WA
Washington,Pend Oreille County,13811.0,593.0,1501.0,767.0,828.0,1234.0,2832.0,2327.0,3729.0,0.24716434047126523,521.0,13290.0,3.772355368908841,96.22764463109115,WA
Washington,Pierce County,924106.0,57111.0,122199.0,55983.0,60197.0,142521.0,241731.0,111051.0,133313.0,0.5349727091286249,115594.0,808512.0,12.50873817505784,87.49126182494216,WA
Washington,San Juan County,18266.0,524.0,1342.0,714.0,589.0,1559.0,4016.0,3120.0,6402.0,0.2151098750679895,1364.0,16902.0,7.467425818460527,92.53257418153947,WA
Washington,Skagit County,130407.0,7068.0,15713.0,7425.0,6705.0,16270.0,30944.0,17472.0,28810.0,0.39175751758862376,24646.0,105761.0,18.899292215908655,81.10070778409134,WA
Washington,Skamania County,12276.0,483.0,1215.0,654.0,476.0,1248.0,3172.0,2156.0,2872.0,0.22747199711299604,807.0,11469.0,6.573802541544477,93.42619745845552,WA
Washington,Snohomish County,834648.0,50628.0,104659.0,47773.0,44633.0,123245.0,235535.0,108017.0,120158.0,0.5268385309141399,98816.0,735832.0,11.839242411172135,88.16075758882786,WA
Washington,Spokane County,544323.0,30694.0,67250.0,34152.0,35080.0,81074.0,135459.0,68059.0,92555.0,0.2893596026856745,37356.0,506967.0,6.8628369552636945,93.13716304473631,WA
Washington,Stevens County,47470.0,2340.0,5696.0,2971.0,2051.0,4547.0,10586.0,7562.0,11717.0,0.24084348328786043,1904.0,45566.0,4.010954286918054,95.98904571308195,WA
Washington,Thurston County,296640.0,16139.0,35871.0,16525.0,16675.0,42450.0,77890.0,36766.0,54324.0,0.4314127033681586,30528.0,266112.0,10.29126213592233,89.70873786407768,WA
Washington,Wahkiakum County,4573.0,170.0,523.0,188.0,199.0,338.0,884.0,792.0,1479.0,0.25166159159030066,281.0,4292.0,6.144762737808878,93.85523726219112,WA
Washington,Walla Walla County,62102.0,3084.0,7348.0,5352.0,5318.0,7449.0,14109.0,7369.0,12073.0,0.41267022206304793,14538.0,47564.0,23.40987407812953,76.59012592187047,WA
Washington,Whatcom County,228432.0,10797.0,24830.0,14732.0,22680.0,31536.0,54611.0,26991.0,42255.0,0.3670069427521868,23662.0,204770.0,10.358443650626882,89.64155634937312,WA
Washington,Whitman County,47042.0,1941.0,4124.0,5772.0,10848.0,6576.0,8302.0,4023.0,5456.0,0.39369255198329944,3783.0,43259.0,8.0417499255984,91.9582500744016,WA
Washington,Yakima County,256605.0,18822.0,43368.0,20227.0,17088.0,34662.0,58527.0,27289.0,36622.0,0.6332548979140948,132408.0,124197.0,51.599929853276436,48.400070146723564,WA
West Virginia,Barbour County,15454.0,736.0,1795.0,1219.0,1186.0,1647.0,3576.0,2081.0,3214.0,0.16441051195590362,184.0,15270.0,1.1906302575385013,98.8093697424615,WV
West Virginia,Berkeley County,126165.0,7653.0,16466.0,7748.0,6786.0,18005.0,33869.0,16593.0,19045.0,0.31161795198775555,7619.0,118546.0,6.038917290849285,93.96108270915072,WV
West Virginia,Boone County,21312.0,1048.0,2504.0,1314.0,1146.0,2134.0,5487.0,3073.0,4606.0,0.053060283326682556,97.0,21215.0,0.45514264264264265,99.54485735735736,WV
West Virginia,Braxton County,12345.0,517.0,1375.0,697.0,541.0,1450.0,2925.0,1825.0,3015.0,0.22633730104244443,102.0,12243.0,0.8262454434993924,99.17375455650061,WV
West Virginia,Brooke County,22053.0,920.0,2151.0,1351.0,1500.0,2380.0,5042.0,3313.0,5396.0,0.12175059013717449,296.0,21757.0,1.3422210130141023,98.6577789869859,WV
West Virginia,Cabell County,93300.0,4938.0,10286.0,6526.0,9402.0,11488.0,21416.0,10997.0,18247.0,0.19187082570830882,1582.0,91718.0,1.6956055734190782,98.30439442658093,WV
West Virginia,Calhoun County,6158.0,259.0,720.0,323.0,233.0,522.0,1458.0,1040.0,1603.0,0.07959317700889668,28.0,6130.0,0.4546930821695356,99.54530691783046,WV
West Virginia,Clay County,7946.0,403.0,1023.0,671.0,388.0,509.0,1984.0,1241.0,1727.0,0.05673942834241874,15.0,7931.0,0.1887742260256733,99.81122577397433,WV
West Virginia,Doddridge County,7767.0,297.0,656.0,602.0,393.0,914.0,2043.0,1222.0,1640.0,0.1251246533662962,111.0,7656.0,1.429123213595983,98.57087678640401,WV
West Virginia,Fayette County,39987.0,1917.0,4843.0,2153.0,2010.0,4325.0,10186.0,5641.0,8912.0,0.14989333608597233,538.0,39449.0,1.3454372671118113,98.6545627328882,WV
West Virginia,Gilmer County,7376.0,276.0,706.0,538.0,512.0,936.0,2137.0,956.0,1315.0,0.307913578246385,266.0,7110.0,3.606290672451193,96.3937093275488,WV
West Virginia,Grant County,10972.0,572.0,1172.0,538.0,581.0,1233.0,2527.0,1646.0,2703.0,0.07319076138393044,53.0,10919.0,0.4830477579292745,99.51695224207073,WV
West Virginia,Greenbrier County,32688.0,1643.0,3605.0,1645.0,1628.0,3758.0,7593.0,4977.0,7839.0,0.13513754780060327,599.0,32089.0,1.8324767498776309,98.16752325012237,WV
West Virginia,Hampshire County,23340.0,1188.0,2278.0,1281.0,1039.0,2468.0,5857.0,3702.0,5527.0,0.10441621527158229,382.0,22958.0,1.636675235646958,98.36332476435304,WV
West Virginia,Hancock County,28658.0,1223.0,3128.0,1519.0,1466.0,3153.0,6969.0,4290.0,6910.0,0.13257904270626686,473.0,28185.0,1.6504989880661596,98.34950101193384,WV
West Virginia,Hardy County,14236.0,652.0,1478.0,742.0,682.0,1732.0,3358.0,2282.0,3310.0,0.18673860561587718,643.0,13593.0,4.5167181792638385,95.48328182073617,WV
West Virginia,Harrison County,65407.0,3526.0,8001.0,3774.0,3452.0,7767.0,16553.0,9250.0,13084.0,0.13353433853689212,1413.0,63994.0,2.160319231886495,97.83968076811351,WV
West Virginia,Jackson County,27753.0,1494.0,3418.0,1660.0,1374.0,3026.0,6811.0,4149.0,5821.0,0.07155808903063521,263.0,27490.0,0.9476452996072496,99.05235470039275,WV
West Virginia,Jefferson County,58546.0,2934.0,7217.0,3908.0,3449.0,6523.0,15991.0,8593.0,9931.0,0.31425630027776297,4362.0,54184.0,7.450551702934445,92.54944829706555,WV
West Virginia,Kanawha County,178198.0,8834.0,20276.0,10239.0,9627.0,21973.0,43468.0,25188.0,38593.0,0.23872089725351386,2668.0,175530.0,1.4972109675753937,98.5027890324246,WV
West Virginia,Lewis County,16808.0,869.0,2109.0,1061.0,787.0,2018.0,4093.0,2368.0,3503.0,0.16253723635375916,253.0,16555.0,1.5052356020942408,98.49476439790575,WV
West Virginia,Lincoln County,20170.0,1059.0,2559.0,1233.0,987.0,2084.0,5164.0,2945.0,4139.0,0.05923220793802997,145.0,20025.0,0.7188894397620228,99.28111056023798,WV
West Virginia,Logan County,31826.0,1597.0,3786.0,1849.0,1653.0,3606.0,8085.0,4237.0,7013.0,0.08224392019370041,255.0,31571.0,0.8012316973543644,99.19876830264563,WV
West Virginia,McDowell County,18413.0,780.0,2037.0,886.0,863.0,2404.0,4833.0,2626.0,3984.0,0.21184860534259764,357.0,18056.0,1.93884755335904,98.06115244664096,WV
West Virginia,Marion County,56042.0,2794.0,6465.0,3644.0,4415.0,7074.0,13453.0,7102.0,11095.0,0.1506430877489866,878.0,55164.0,1.566682131258699,98.4333178687413,WV
West Virginia,Marshall County,30129.0,1317.0,3346.0,1582.0,1429.0,3481.0,7405.0,4576.0,6993.0,0.1112749578881902,335.0,29794.0,1.1118855587639815,98.88811444123601,WV
West Virginia,Mason County,25214.0,1395.0,2869.0,1432.0,1229.0,2770.0,6276.0,3652.0,5591.0,0.0797356432695937,203.0,25011.0,0.8051082731815657,99.19489172681844,WV
West Virginia,Mercer County,59062.0,3114.0,7308.0,3319.0,3497.0,6813.0,13957.0,7713.0,13341.0,0.19662425943531114,771.0,58291.0,1.3054078764687955,98.69459212353121,WV
West Virginia,Mineral County,26922.0,1317.0,3097.0,1637.0,1341.0,3004.0,6713.0,3750.0,6063.0,0.12892859097895182,316.0,26606.0,1.1737612361637322,98.82623876383627,WV
West Virginia,Mingo County,22979.0,1319.0,2808.0,1537.0,1040.0,2341.0,5734.0,3289.0,4911.0,0.08585493763275176,111.0,22868.0,0.4830497410679316,99.51695025893207,WV
West Virginia,Monongalia County,106520.0,4806.0,9614.0,9943.0,16241.0,16340.0,24553.0,11017.0,14006.0,0.23169086770501712,3298.0,103222.0,3.096132181749906,96.90386781825009,WV
West Virginia,Monroe County,12401.0,675.0,1456.0,845.0,396.0,1208.0,2852.0,1886.0,3083.0,0.07256108488900659,100.0,12301.0,0.8063865817272801,99.19361341827272,WV
West Virginia,Morgan County,17327.0,740.0,1697.0,981.0,708.0,1871.0,4100.0,2940.0,4290.0,0.1074006549269596,284.0,17043.0,1.6390604259248571,98.36093957407515,WV
West Virginia,Nicholas County,24446.0,1121.0,2925.0,1400.0,1072.0,2542.0,5983.0,3644.0,5759.0,0.06446344406094506,130.0,24316.0,0.5317843409964821,99.46821565900352,WV
West Virginia,Ohio County,41904.0,2139.0,4615.0,2846.0,2767.0,4722.0,9622.0,5832.0,9361.0,0.17358883706768213,664.0,41240.0,1.5845742649866361,98.41542573501336,WV
West Virginia,Pendleton County,6111.0,296.0,652.0,293.0,309.0,483.0,1308.0,990.0,1780.0,0.09869452439636006,115.0,5996.0,1.8818523973163148,98.11814760268369,WV
West Virginia,Pleasants County,7572.0,362.0,755.0,541.0,428.0,922.0,2029.0,1132.0,1403.0,0.1022690360599523,234.0,7338.0,3.0903328050713155,96.90966719492869,WV
West Virginia,Pocahontas County,7855.0,337.0,771.0,474.0,271.0,819.0,1761.0,1323.0,2099.0,0.10441619081692743,68.0,7787.0,0.8656906429026098,99.1343093570974,WV
West Virginia,Preston County,34204.0,1574.0,3500.0,1573.0,1747.0,4987.0,9290.0,4699.0,6834.0,0.173456731526749,657.0,33547.0,1.920827973336452,98.07917202666354,WV
West Virginia,Putnam County,57250.0,2677.0,7259.0,3904.0,2818.0,6360.0,15321.0,7873.0,11038.0,0.10270505901870663,852.0,56398.0,1.4882096069868995,98.5117903930131,WV
West Virginia,Raleigh County,73666.0,3711.0,9046.0,4417.0,4048.0,8782.0,18375.0,9275.0,16012.0,0.22331807056123154,1252.0,72414.0,1.699562891971873,98.30043710802812,WV
West Virginia,Randolph County,27782.0,1402.0,2821.0,1622.0,1533.0,3489.0,6752.0,3935.0,6228.0,0.17224812913312293,301.0,27481.0,1.0834353178316896,98.91656468216831,WV
West Virginia,Ritchie County,8372.0,401.0,924.0,485.0,365.0,840.0,2053.0,1351.0,1953.0,0.05677480665536083,38.0,8334.0,0.4538939321548017,99.5461060678452,WV
West Virginia,Roane County,13921.0,640.0,1617.0,935.0,647.0,1335.0,3446.0,2100.0,3201.0,0.07282077076789917,164.0,13757.0,1.1780762876230155,98.82192371237699,WV
West Virginia,Summers County,11833.0,424.0,1117.0,639.0,355.0,1205.0,2896.0,2028.0,3169.0,0.1517902788795953,142.0,11691.0,1.2000338037691203,98.79996619623088,WV
West Virginia,Taylor County,16543.0,782.0,1986.0,958.0,698.0,2000.0,4281.0,2380.0,3458.0,0.08529017279439943,167.0,16376.0,1.0094904189082996,98.9905095810917,WV
West Virginia,Tucker County,6698.0,246.0,522.0,358.0,232.0,693.0,1642.0,1151.0,1854.0,0.05757310601356069,30.0,6668.0,0.4478948939982084,99.55210510600179,WV
West Virginia,Tyler County,8181.0,395.0,911.0,431.0,398.0,796.0,2012.0,1292.0,1946.0,0.08106532855135329,83.0,8098.0,1.0145458990343479,98.98545410096565,WV
West Virginia,Upshur County,23758.0,1214.0,2807.0,1748.0,1617.0,2568.0,5435.0,3303.0,5066.0,0.13711212962316577,333.0,23425.0,1.4016331341021973,98.5983668658978,WV
West Virginia,Wayne County,38498.0,1928.0,4503.0,2235.0,2126.0,4318.0,9518.0,5475.0,8395.0,0.07719846601785985,328.0,38170.0,0.8519923112888981,99.1480076887111,WV
